recommendationid,language,voted_up,is_negative,review,review_clean,created_at,updated_at,review_date,review_year,review_month,author.steamid,author.num_games_owned,author.num_reviews
204697035,schinese,FALSE,TRUE,这是我第一款时常未满50小时的怪猎。如果你想做网游并以其基准进行运营，就请不要以单机买断的价格售卖它。,这是我第一款时常未满 小时的怪猎 如果你想做网游并以其基准进行运营 就请不要以单机买断的价格售卖它,2025-09-19T13:48:16Z,2025-09-19T13:48:16Z,2025-09-19,2025,2025-09,76561198806623760,100,5
204680905,schinese,FALSE,TRUE,都这么长时间了这联机还是那个吊样，制作组在干嘛，还对自己这作品挺满意是吗？连加速器都练不上，卡普空你们还是人啊,都这么长时间了这联机还是那个吊样 制作组在干嘛 还对自己这作品挺满意是吗 连加速器都练不上 卡普空你们还是人啊,2025-09-19T08:38:59Z,2025-10-07T01:24:48Z,2025-09-19,2025,2025-09,76561199869499776,0,2
204677128,schinese,FALSE,TRUE,这么说吧，想要对这个游戏满意，除非他能把钱退我。,这么说吧 想要对这个游戏满意 除非他能把钱退我,2025-09-19T07:05:15Z,2025-09-19T07:05:15Z,2025-09-19,2025,2025-09,76561198448795648,0,2
204674962,schinese,FALSE,TRUE,一坨shit，但是我要玩,一坨shit 但是我要玩,2025-09-19T06:07:28Z,2025-09-19T06:07:28Z,2025-09-19,2025,2025-09,76561198126098704,19,2
204671158,schinese,FALSE,TRUE,煞笔,煞笔,2025-09-19T04:32:15Z,2025-09-19T04:32:15Z,2025-09-19,2025,2025-09,76561198101001488,227,38
204635884,schinese,TRUE,FALSE,垃圾游戏，就他妈的一个骗子。 单机游戏还做成网游。MD还要联机，我要是喜欢联机，为什么不去玩网游,垃圾游戏 就他妈的一个骗子 单机游戏还做成网游 md还要联机 我要是喜欢联机 为什么不去玩网游,2025-09-18T18:02:15Z,2025-09-18T18:02:15Z,2025-09-18,2025,2025-09,76561199819099136,19,1
204633783,schinese,FALSE,TRUE,由於玩過前作，魔物獵人 世界 和 冰原，這次 只能說 真的很差，我會購買這次的荒野就是應爲 對於前作的印象真的很好，然而 這次荒野讓我未來再買任何魔物獵人都會考慮，優化差，内容普通，很多内容真的沒心意，如果出DLC 我應該不會買了 ，還有就是已經出了那麽久了 優化還是那麽差 不是每一個玩家都有RTX5090 不是每一位玩家都有R9 9950x3d 請務必修好問題，我們購買了游戲 那麽我們就是顧客，作爲顧客 我們需要良好的游戲體驗,由於玩過前作 魔物獵人 世界 和 冰原 這次 只能說 真的很差 我會購買這次的荒野就是應爲 對於前作的印象真的很好 然而 這次荒野讓我未來再買任何魔物獵人都會考慮 優化差 内容普通 很多内容真的沒心意 如果出dlc 我應該不會買了 還有就是已經出了那麽久了 優化還是那麽差 不是每一個玩家都有rtx 不是每一位玩家都有r x d 請務必修好問題 我們購買了游戲 那麽我們就是顧客 作爲顧客 我們需要良好的游戲體驗,2025-09-18T17:33:32Z,2025-09-18T17:38:42Z,2025-09-18,2025,2025-09,76561198426593312,0,8
204625305,schinese,FALSE,TRUE,目前整个游戏内容还没一条世界的黑龙好玩,目前整个游戏内容还没一条世界的黑龙好玩,2025-09-18T15:34:12Z,2025-09-18T15:34:12Z,2025-09-18,2025,2025-09,76561198163328800,98,7
204624094,schinese,FALSE,TRUE,一坨狗屎,一坨狗屎,2025-09-18T15:14:55Z,2025-09-18T15:14:55Z,2025-09-18,2025,2025-09,76561198210041872,117,2
204620484,schinese,FALSE,TRUE,什么时候开放退款？,什么时候开放退款,2025-09-18T14:16:43Z,2025-09-18T14:16:43Z,2025-09-18,2025,2025-09,76561198173183152,96,7
204614109,schinese,FALSE,TRUE,还不给老子优化，卡出屎了，煞笔卡婊 天天更新着色器，沙比 草泥马,还不给老子优化 卡出屎了 煞笔卡婊 天天更新着色器 沙比 草泥马,2025-09-18T12:17:09Z,2026-02-28T14:38:12Z,2025-09-18,2025,2025-09,76561199611672432,0,12
204610806,schinese,TRUE,FALSE,好玩，无需多言，评论区假小日子真多,好玩 无需多言 评论区假小日子真多,2025-09-18T10:57:33Z,2025-09-18T10:57:33Z,2025-09-18,2025,2025-09,76561198927927088,0,17
204606839,schinese,TRUE,FALSE,国服好评率19%的含金量 构思优化 构思服务器 对了顺便问一句什么时候出dlc等不及了,国服好评率 的含金量 构思优化 构思服务器 对了顺便问一句什么时候出dlc等不及了,2025-09-18T09:10:37Z,2025-09-18T09:10:37Z,2025-09-18,2025,2025-09,76561198870585488,48,12
204606546,schinese,FALSE,TRUE,不好玩，没什么新东西，不如玩世界去,不好玩 没什么新东西 不如玩世界去,2025-09-18T09:02:35Z,2025-09-18T09:02:35Z,2025-09-18,2025,2025-09,76561199101398352,0,3
204602365,schinese,FALSE,TRUE,在守旧与创新中，卡普空选择了老一套的新方法 真的是拉了坨大的,在守旧与创新中 卡普空选择了老一套的新方法 真的是拉了坨大的,2025-09-18T06:55:28Z,2025-09-18T06:55:28Z,2025-09-18,2025,2025-09,76561198946466016,94,1
204570875,schinese,FALSE,TRUE,操你🐎bi 你🐎搞背刺,操你🐎bi 你🐎搞背刺,2025-09-17T18:53:41Z,2025-11-03T16:55:24Z,2025-09-17,2025,2025-09,76561198419908416,83,1
204562906,schinese,FALSE,TRUE,气笑了，你牛魔的能不能多更新点内容，你这挤牙膏的问题把优点全败完了。,气笑了 你牛魔的能不能多更新点内容 你这挤牙膏的问题把优点全败完了,2025-09-17T16:43:40Z,2025-09-19T16:50:43Z,2025-09-17,2025,2025-09,76561199513815696,159,42
204553506,schinese,FALSE,TRUE,卡婊你赢了,卡婊你赢了,2025-09-17T14:19:17Z,2025-09-17T14:19:17Z,2025-09-17,2025,2025-09,76561199555149664,0,2
204553082,schinese,FALSE,TRUE,原来的卡是3060ti，打了帧生成mod后80帧，但是一卡一卡的体验跟吃了大芬一样，前几天把整机都换了9800x3d+5080，原始帧90帧，dlss虚假帧到显示器160上限了，体验上还是一卡一卡的，荒野已经无敌了,原来的卡是 ti 打了帧生成mod后 帧 但是一卡一卡的体验跟吃了大芬一样 前几天把整机都换了 x d+ 原始帧 帧 dlss虚假帧到显示器 上限了 体验上还是一卡一卡的 荒野已经无敌了,2025-09-17T14:12:17Z,2025-09-17T14:12:17Z,2025-09-17,2025,2025-09,76561198812437744,44,1
204541538,schinese,FALSE,TRUE,用一下mod就要永久封禁我？申诉无门？ 我没有对外联机，也没有影响别人的游戏体验，不知道是犯了什么罪。 更新慢，联机体验差，优化差到甚至我4090玩起来还有卡顿。 这种情况下不想着优化游戏，选择优化玩家。 我花了钱，骂你卡普空你就受着，垃圾！,用一下mod就要永久封禁我 申诉无门 我没有对外联机 也没有影响别人的游戏体验 不知道是犯了什么罪 更新慢 联机体验差 优化差到甚至我 玩起来还有卡顿 这种情况下不想着优化游戏 选择优化玩家 我花了钱 骂你卡普空你就受着 垃圾,2025-09-17T10:26:06Z,2025-09-17T10:26:06Z,2025-09-17,2025,2025-09,76561198085724144,44,1
204540245,schinese,FALSE,TRUE,内容太少了，更新也是一点一点，根本没动力玩下去,内容太少了 更新也是一点一点 根本没动力玩下去,2025-09-17T09:53:16Z,2025-09-17T09:53:16Z,2025-09-17,2025,2025-09,76561198259532272,136,9
204536826,schinese,FALSE,TRUE,卡普空毁了怪物猎人,卡普空毁了怪物猎人,2025-09-17T08:20:22Z,2025-09-17T08:20:22Z,2025-09-17,2025,2025-09,76561198226019312,51,6
204532399,schinese,FALSE,TRUE,又卡又普又空,又卡又普又空,2025-09-17T06:14:13Z,2025-09-17T06:14:13Z,2025-09-17,2025,2025-09,76561199153563952,140,47
204531518,schinese,TRUE,FALSE,半成品不好玩,半成品不好玩,2025-09-17T05:48:56Z,2025-09-17T05:48:56Z,2025-09-17,2025,2025-09,76561198320497792,232,1
204531438,schinese,FALSE,TRUE,不谈优化不谈画面，这游戏真的无聊。有种让人玩不下去的感觉。,不谈优化不谈画面 这游戏真的无聊 有种让人玩不下去的感觉,2025-09-17T05:46:46Z,2025-09-17T05:46:46Z,2025-09-17,2025,2025-09,76561198186926128,59,14
204529652,schinese,TRUE,FALSE,怎么办呢，我又忍不住,怎么办呢 我又忍不住,2025-09-17T04:56:44Z,2025-09-17T04:56:44Z,2025-09-17,2025,2025-09,76561199032122224,25,1
204528309,schinese,FALSE,TRUE,史,史,2025-09-17T04:23:27Z,2025-09-17T04:23:27Z,2025-09-17,2025,2025-09,76561199076847712,40,1
204525127,schinese,FALSE,TRUE,DLC做好就把评论改回来,dlc做好就把评论改回来,2025-09-17T03:07:50Z,2025-09-17T03:07:50Z,2025-09-17,2025,2025-09,76561199552963360,62,5
204520909,schinese,TRUE,FALSE,剧情太多了，打一个怪一个剧情，又不精彩，怪物太少怕玩家一下打完了没内容了吧,剧情太多了 打一个怪一个剧情 又不精彩 怪物太少怕玩家一下打完了没内容了吧,2025-09-17T01:30:38Z,2025-09-17T01:30:38Z,2025-09-17,2025,2025-09,76561198175098416,175,27
204478873,schinese,TRUE,FALSE,食雪汉之越吃越带劲,食雪汉之越吃越带劲,2025-09-16T14:14:10Z,2025-09-16T14:14:10Z,2025-09-16,2025,2025-09,76561199206630704,89,6
204472101,schinese,FALSE,TRUE,可玩性低，优化差。游玩内容少，相比其他几代就是大便。,可玩性低 优化差 游玩内容少 相比其他几代就是大便,2025-09-16T12:13:45Z,2025-09-16T12:13:45Z,2025-09-16,2025,2025-09,76561198236743200,0,15
204458729,schinese,FALSE,TRUE,傻逼游戏，不会做游戏就关门算了。吹半天生态玩法什么的全是史，优化烂到我5080都及其容易崩溃。全得靠人家硬件厂商nv和amd的技术才能让游戏帧数面前够玩，画面甚至没有世界好，帧数比世界起码低一倍,傻逼游戏 不会做游戏就关门算了 吹半天生态玩法什么的全是史 优化烂到我 都及其容易崩溃 全得靠人家硬件厂商nv和amd的技术才能让游戏帧数面前够玩 画面甚至没有世界好 帧数比世界起码低一倍,2025-09-16T06:18:20Z,2025-09-16T06:18:20Z,2025-09-16,2025,2025-09,76561198834143600,35,1
204456094,schinese,TRUE,FALSE,作为游戏是好玩的，作为软件是垃圾的,作为游戏是好玩的 作为软件是垃圾的,2025-09-16T04:59:18Z,2025-09-16T04:59:18Z,2025-09-16,2025,2025-09,76561198448088144,38,2
204452868,schinese,TRUE,FALSE,战斗爽游戏。说实在话，游戏剧情能打动我的真的屈指可数，除此之外大家都大差不差。帮黑人小孩找白人爹这种剧情也很正常。毕竟我2k26捏了个白人，而我的心脏病老爹却是黑人。所以剧情建议一秒不看全部跳过，多看一眼，你这游戏就买亏了。 [spoiler] 另外，虫棍设计师的妈妈肯定不是人。只会改数值的二维生物 [/spoiler],战斗爽游戏 说实在话 游戏剧情能打动我的真的屈指可数 除此之外大家都大差不差 帮黑人小孩找白人爹这种剧情也很正常 毕竟我 k 捏了个白人 而我的心脏病老爹却是黑人 所以剧情建议一秒不看全部跳过 多看一眼 你这游戏就买亏了 spoiler 另外 虫棍设计师的妈妈肯定不是人 只会改数值的二维生物 spoiler,2025-09-16T03:35:51Z,2025-09-16T03:35:51Z,2025-09-16,2025,2025-09,76561199022812976,0,17
204448644,schinese,FALSE,TRUE,作为一个2dos开始玩怪猎，陪我成长的一款游戏，百四超特都是深度刷，你猜我为什么到现在一共玩了12个小时，其中一半还是首发的时候在不断重连进房间,作为一个 dos开始玩怪猎 陪我成长的一款游戏 百四超特都是深度刷 你猜我为什么到现在一共玩了 个小时 其中一半还是首发的时候在不断重连进房间,2025-09-16T01:54:07Z,2025-09-16T01:54:07Z,2025-09-16,2025,2025-09,76561199183519504,0,17
204409717,schinese,FALSE,TRUE,不好玩,不好玩,2025-09-15T16:45:36Z,2025-09-15T16:45:36Z,2025-09-15,2025,2025-09,76561198151910192,95,7
204408333,schinese,FALSE,TRUE,史,史,2025-09-15T16:26:00Z,2025-09-15T16:26:00Z,2025-09-15,2025,2025-09,76561198161404544,78,12
204404335,schinese,FALSE,TRUE,shi,shi,2025-09-15T15:29:35Z,2025-09-15T15:29:35Z,2025-09-15,2025,2025-09,76561199143266016,25,1
204383041,schinese,FALSE,TRUE,三番五次不把玩家当人 差评实至名归,三番五次不把玩家当人 差评实至名归,2025-09-15T07:58:48Z,2025-09-15T07:58:48Z,2025-09-15,2025,2025-09,76561198363560688,0,2
204381844,schinese,FALSE,TRUE,联机根本就进不去，只能进单机，至少得有2个月。,联机根本就进不去 只能进单机 至少得有 个月,2025-09-15T07:22:45Z,2025-09-15T07:22:45Z,2025-09-15,2025,2025-09,76561198859220352,0,1
204378008,schinese,FALSE,TRUE,[h1]细数德田之罪[/h1] [b]不愧是德田大人，轻轻松松就做到了其他人做不到的事情！[/b]本作在前几作的基础上取其糟粕、去其精华，成功为广大怪猎爱好者与入坑新人端上了依托答辩。 [b]1、优化问题（此条已解决一半）。[/b]这游戏的优化有多逆天我觉得不用多说了吧，上线接近一年了，德田大人终于意识到自己的游戏优化有问题，推出了长达三个月之久的分期优化计划，[strike]还不快快感谢德田大人！[/strike]我请问你上线之前是没有拿平民笔电测试过吗？总之我们提升了画质，怎么显示出来是你自己的问题，与我们伟大的德田大人无关。 [b]2、武器平衡问题。[/b]其实王冻峰版本的更新中，制作组已经在努力地尝试将部分武器化区成人了，但结果是从区变成了会飞的区，因为设计问题实在是多到难以挽救的地步。 首先迎面走来的是我们的牢剑，很难想象一个武器的大招伤害是某些武器伤害的计量单位你知道吗？问就是机制全面，实际上完全跟不上怪物的数值，玩的时候建议关闭伤害数字显示； 排在第二列的是我们的变形双区，你敢跟这两位对视三秒钟吗？是的孩子们我们斩斧的超帅大招依旧不吃集中并且蹲坑释放，好消息是除了全解以外的连段都隐隐有成人之势了；而我们的盾斧则迎来了纯粹的数值，这数值甚至还有一半是巨戟传奇1.3倍属性加成的功劳，你别问数值怎么打出来，你就说一瓶一千爽不爽吧；[spoiler]你说对吧，大剑[/spoiler] 然后是我们的重弩，你知道的我很少用没输出形容重弩大人，我们重弩还是太完美了，有了长达一页纸的龙热加强，只需要开个猫火就可以使用极致的手法打出轻弩大人长按普攻的伤害了，我看这龙热模式还得削弱； 最后是带盾双区，一个没数值一个没速度，[spoiler]怎么会有武器又没数值又没速度呢，你说对吧，大剑[/spoiler]会开炮的那位更是属性强化扩散型，德田大人的恶意这一块，生怕蓄力炮轮椅给你炸爽了。[spoiler]什么你说大锤，那是什么新武器？[/spoiler] [b]3、孔位设计问题。[/b]你的r5r6极限突破设计的很好，但是你的护石与武器防具孔位分家又弥补了这一点。是的我们依然没能找到一个能同时高效刷护石与珠子的任务，并且终盘了我们的武器孔位仍旧不够；把铁壁强壁守势挪到武器上真的是人类一辈子无法企及的高度，完美解决了带盾武器输出太高过于轮椅的难题，你说不合理吗他好像有点合理，因为双武器不一定都带盾，你要说合理吗那真的是一点都不合理，光是出满这三个你就别想再要攻击和超会心了。 [b]4、分段更新与“怪太少”问题。[/b]德田可能没搞明白一件事，要做分段更新你每次更新得有足够多的内容才行，你不能三个月上线一条龙，如果我因为打腻了退游，我是绝对不可能因为一个新怪专门下回来上线的，更何况你有时新怪做得还跟半成品一样。。[spoiler]说的就是你，千刃鸡[/spoiler]“怪太少”则是因为缺少足够撑场面的怪，巨戟作为一个终盘怪设计完全不合格，可以看出来制作的时候确实努力了，但这个p3射石头真的是谁来都绷不住，飞的高度连轻弩大人都快无能为力了，更别说其他武器了。如果巨戟龙有一个优秀的p3设计，我会说它是一个相当不错的多人本，甚至能在一定程度上挽救一下这款游戏。 [h2]我真的很想给你打好评，但是我的良心不允许。[/h2] 荒野在开荒的时候给过我不少惊喜，但作为一款定价如此昂贵的游戏，我必须说它不值得这个价格，也不配怪猎的口碑。我真心希望你的dlc能让我把差评删掉而不是编辑成加长版差评，[b]当然了，如果你现在把德田一脚踹死，我当天晚上立刻上线给你改成好评。[/b],h 细数德田之罪 h b 不愧是德田大人 轻轻松松就做到了其他人做不到的事情 b 本作在前几作的基础上取其糟粕 去其精华 成功为广大怪猎爱好者与入坑新人端上了依托答辩 b 优化问题 此条已解决一半 b 这游戏的优化有多逆天我觉得不用多说了吧 上线接近一年了 德田大人终于意识到自己的游戏优化有问题 推出了长达三个月之久的分期优化计划 strike 还不快快感谢德田大人 strike 我请问你上线之前是没有拿平民笔电测试过吗 总之我们提升了画质 怎么显示出来是你自己的问题 与我们伟大的德田大人无关 b 武器平衡问题 b 其实王冻峰版本的更新中 制作组已经在努力地尝试将部分武器化区成人了 但结果是从区变成了会飞的区 因为设计问题实在是多到难以挽救的地步 首先迎面走来的是我们的牢剑 很难想象一个武器的大招伤害是某些武器伤害的计量单位你知道吗 问就是机制全面 实际上完全跟不上怪物的数值 玩的时候建议关闭伤害数字显示 排在第二列的是我们的变形双区 你敢跟这两位对视三秒钟吗 是的孩子们我们斩斧的超帅大招依旧不吃集中并且蹲坑释放 好消息是除了全解以外的连段都隐隐有成人之势了 而我们的盾斧则迎来了纯粹的数值 这数值甚至还有一半是巨戟传奇 倍属性加成的功劳 你别问数值怎么打出来 你就说一瓶一千爽不爽吧 spoiler 你说对吧 大剑 spoiler 然后是我们的重弩 你知道的我很少用没输出形容重弩大人 我们重弩还是太完美了 有了长达一页纸的龙热加强 只需要开个猫火就可以使用极致的手法打出轻弩大人长按普攻的伤害了 我看这龙热模式还得削弱 最后是带盾双区 一个没数值一个没速度 spoiler 怎么会有武器又没数值又没速度呢 你说对吧 大剑 spoiler 会开炮的那位更是属性强化扩散型 德田大人的恶意这一块 生怕蓄力炮轮椅给你炸爽了 spoiler 什么你说大锤 那是什么新武器 spoiler b 孔位设计问题 b 你的r r 极限突破设计的很好 但是你的护石与武器防具孔位分家又弥补了这一点 是的我们依然没能找到一个能同时高效刷护石与珠子的任务 并且终盘了我们的武器孔位仍旧不够 把铁壁强壁守势挪到武器上真的是人类一辈子无法企及的高度 完美解决了带盾武器输出太高过于轮椅的难题 你说不合理吗他好像有点合理 因为双武器不一定都带盾 你要说合理吗那真的是一点都不合理 光是出满这三个你就别想再要攻击和超会心了 b 分段更新与 怪太少 问题 b 德田可能没搞明白一件事 要做分段更新你每次更新得有足够多的内容才行 你不能三个月上线一条龙 如果我因为打腻了退游 我是绝对不可能因为一个新怪专门下回来上线的 更何况你有时新怪做得还跟半成品一样 spoiler 说的就是你 千刃鸡 spoiler 怪太少 则是因为缺少足够撑场面的怪 巨戟作为一个终盘怪设计完全不合格 可以看出来制作的时候确实努力了 但这个p 射石头真的是谁来都绷不住 飞的高度连轻弩大人都快无能为力了 更别说其他武器了 如果巨戟龙有一个优秀的p 设计 我会说它是一个相当不错的多人本 甚至能在一定程度上挽救一下这款游戏 h 我真的很想给你打好评 但是我的良心不允许 h 荒野在开荒的时候给过我不少惊喜 但作为一款定价如此昂贵的游戏 我必须说它不值得这个价格 也不配怪猎的口碑 我真心希望你的dlc能让我把差评删掉而不是编辑成加长版差评 b 当然了 如果你现在把德田一脚踹死 我当天晚上立刻上线给你改成好评 b,2025-09-15T05:20:36Z,2026-01-30T15:56:05Z,2025-09-15,2025,2025-09,76561199521761792,59,7
204377339,schinese,FALSE,TRUE,傻逼辻本良三,傻逼辻本良三,2025-09-15T04:58:59Z,2025-09-15T04:58:59Z,2025-09-15,2025,2025-09,76561198175436784,0,13
204354692,schinese,FALSE,TRUE,图形加载慢,图形加载慢,2025-09-14T20:36:42Z,2025-09-14T20:36:42Z,2025-09-14,2025,2025-09,76561199621373440,0,1
204320742,schinese,TRUE,FALSE,11,,2025-09-14T12:59:32Z,2025-09-14T12:59:32Z,2025-09-14,2025,2025-09,76561199439918992,12,1
204318488,schinese,FALSE,TRUE,内容太少，精力全都花在刀把上了。,内容太少 精力全都花在刀把上了,2025-09-14T12:26:41Z,2025-09-14T12:26:41Z,2025-09-14,2025,2025-09,76561198169149984,0,35
204318329,schinese,FALSE,TRUE,♥♥，预购的我也是傻逼,♥♥ 预购的我也是傻逼,2025-09-14T12:24:26Z,2025-09-14T12:24:26Z,2025-09-14,2025,2025-09,76561198145288896,0,1
204316404,schinese,FALSE,TRUE,对某些玩家：说真的，如果你的腰不好，走位不丝滑，不要拿着你的两个短刀去9星找虐好吗，队伍两个奶都奶不过来，龙也别打了，浪费时间 对策划：更新快一点好吗？200级以后感觉每天就在上课，上班回家还要上课打龙，重复打龙，吐了好吗？ always disconnected！！！！！！！！！！！！！！！！！！,对某些玩家 说真的 如果你的腰不好 走位不丝滑 不要拿着你的两个短刀去 星找虐好吗 队伍两个奶都奶不过来 龙也别打了 浪费时间 对策划 更新快一点好吗 级以后感觉每天就在上课 上班回家还要上课打龙 重复打龙 吐了好吗 always disconnected,2025-09-14T11:52:36Z,2025-10-23T04:37:09Z,2025-09-14,2025,2025-09,76561198853471280,46,2
204309189,schinese,FALSE,TRUE,完全就是个半成品，买这个价格纯纯脑子进水。我从2G入坑，每一作都玩但是从里没玩过那么糟糕的 抛开优化问题，建模问题，整个游戏剧情就是依托，游戏性全靠这以前的老作品留下来的积淀撑着，不建议入坑，建议回去玩世界和崛起,完全就是个半成品 买这个价格纯纯脑子进水 我从 g入坑 每一作都玩但是从里没玩过那么糟糕的 抛开优化问题 建模问题 整个游戏剧情就是依托 游戏性全靠这以前的老作品留下来的积淀撑着 不建议入坑 建议回去玩世界和崛起,2025-09-14T09:48:55Z,2025-09-14T09:48:55Z,2025-09-14,2025,2025-09,76561198385590336,0,1
204299713,schinese,FALSE,TRUE,卡普空你妈的，让人失望这点从来都没让人失望过,卡普空你妈的 让人失望这点从来都没让人失望过,2025-09-14T06:51:58Z,2025-09-14T06:51:58Z,2025-09-14,2025,2025-09,76561198858588528,0,4
204298540,schinese,FALSE,TRUE,打一把就给哥们踢下地，打一把就给哥们踢下地，谁爱玩谁玩,打一把就给哥们踢下地 打一把就给哥们踢下地 谁爱玩谁玩,2025-09-14T06:27:06Z,2025-09-14T06:27:06Z,2025-09-14,2025,2025-09,76561198319519456,136,17
204296137,schinese,FALSE,TRUE,一款游戏最起码的要求是能玩，这次更新之后没有就闪退报错。垃圾游戏，优化不搞，专门去研究证明封mod了是吧？我一个没有打mod的玩家都被影响到了，第一次打一个游戏那么长时间还能恶心到想退款，比老家乡下的茅房还臭不可闻。,一款游戏最起码的要求是能玩 这次更新之后没有就闪退报错 垃圾游戏 优化不搞 专门去研究证明封mod了是吧 我一个没有打mod的玩家都被影响到了 第一次打一个游戏那么长时间还能恶心到想退款 比老家乡下的茅房还臭不可闻,2025-09-14T05:31:49Z,2025-09-14T05:31:49Z,2025-09-14,2025,2025-09,76561199038163232,63,2
204290933,schinese,FALSE,TRUE,作出一个糟糕的答案，伤害所有的玩家，败坏整部作品的名声，透支下一作的信任,作出一个糟糕的答案 伤害所有的玩家 败坏整部作品的名声 透支下一作的信任,2025-09-14T03:45:19Z,2025-09-14T03:45:19Z,2025-09-14,2025,2025-09,76561198141227648,147,11
204289433,schinese,TRUE,FALSE,内容少了点，优化差了点，习惯好评吧,内容少了点 优化差了点 习惯好评吧,2025-09-14T03:14:24Z,2025-09-14T03:14:24Z,2025-09-14,2025,2025-09,76561198330476480,0,4
204253752,schinese,FALSE,TRUE,懂的都懂,懂的都懂,2025-09-13T17:05:56Z,2025-09-13T17:05:56Z,2025-09-13,2025,2025-09,76561198990411424,0,4
204251115,schinese,FALSE,TRUE,没东西玩讷,没东西玩讷,2025-09-13T16:31:46Z,2025-09-13T16:32:29Z,2025-09-13,2025,2025-09,76561198970409440,0,1
204249693,schinese,FALSE,TRUE,优化好差，更新好慢，数值好高，BUG好多，我讨厌你卡普空。,优化好差 更新好慢 数值好高 bug好多 我讨厌你卡普空,2025-09-13T16:12:44Z,2025-09-13T16:12:44Z,2025-09-13,2025,2025-09,76561199166635008,64,3
204248101,schinese,FALSE,TRUE,把玩家当傻逼的公司,把玩家当傻逼的公司,2025-09-13T15:51:25Z,2025-09-13T15:51:25Z,2025-09-13,2025,2025-09,76561198102908224,0,3
204240292,schinese,FALSE,TRUE,垃圾游戏,垃圾游戏,2025-09-13T14:10:04Z,2025-09-13T14:10:04Z,2025-09-13,2025,2025-09,76561199264966944,20,2
204237063,schinese,FALSE,TRUE,区上加区，最爱教人玩游戏的制作人配合最神人的游戏带来双重吃史体验。我建议se和卡普空直接拍一期变形记让吉田直树操刀下一部怪物猎人吧，好让我见识一下灵长类动物能制造的最大的排泄物是什么样的。,区上加区 最爱教人玩游戏的制作人配合最神人的游戏带来双重吃史体验 我建议se和卡普空直接拍一期变形记让吉田直树操刀下一部怪物猎人吧 好让我见识一下灵长类动物能制造的最大的排泄物是什么样的,2025-09-13T13:24:46Z,2025-09-29T14:53:28Z,2025-09-13,2025,2025-09,76561198365749648,236,12
204230167,schinese,FALSE,TRUE,卡普空你自己打的过9星历战怪吗 怕不是当成路边一条YG被千刃龙一脚ts,卡普空你自己打的过 星历战怪吗 怕不是当成路边一条yg被千刃龙一脚ts,2025-09-13T11:32:42Z,2025-09-13T11:32:42Z,2025-09-13,2025,2025-09,76561198853482912,0,2
