recommendationid,language,review,voted_up,created_at,updated_at,author.steamid,author.num_games_owned,author.num_reviews
206028730,schinese,6个月没打开，现在无限闪退根本进不了游戏，什么时候开放退款啊卡普空？,FALSE,2025-10-06T11:06:10Z,2025-10-06T11:06:10Z,76561198112075801,278,6
206028572,schinese,很多想说的，但是也就汇总成三个字：就这了,FALSE,2025-10-06T11:03:00Z,2025-12-18T16:46:59Z,76561198352165470,88,2
206027876,schinese,神人卡普空,FALSE,2025-10-06T10:47:37Z,2025-10-06T10:47:37Z,76561199089273112,0,1
206027596,schinese,什么时候单人过零式了什么时候改好评,FALSE,2025-10-06T10:41:52Z,2025-10-06T10:41:52Z,76561199230456310,207,5
206027159,schinese,优化是不搞得 bug是不修的 模型是缺失的 卡婊的马是没有的,FALSE,2025-10-06T10:32:07Z,2025-10-06T10:32:07Z,76561198869847525,43,3
206025903,schinese,这游戏彻底消耗了我的热情。首发入坑等来的却是挤牙膏式更新，内容敷衍得令人心寒。最新联动怪欧米伽纯粹是数值堆砌的粪怪。卡普空把玩家当成测试服务器的电子黑奴，用最懒惰的方式消耗IP信誉。这根本不是共斗的快乐，而是被策划按头吃屎的折磨。建议卡普空改行做牙膏厂，毕竟挤牙膏才是你们的核心技术。垃圾游戏嗼，差评如潮嗼！,FALSE,2025-10-06T10:04:04Z,2025-10-06T10:04:04Z,76561199174751881,0,1
206025223,schinese,看时长，憋很久了，先不提测试放出的产品质量，那时候考虑到工期容忍了。从发售原价购入到现在一路憋着忍着玩过来三百多小时，最后在一个无助的下午在疯狂的欧米茄狂暴下猫走后终于忍无可忍了。剧情低龄，内容分段式更新拖沓。优化极差，从发售到现在至2025年冬季才开始的优化打算，傲慢至极。即便继承了世界的画质水平但依旧极度不推荐的作品，完全更新完后依旧不推荐，再继续在这款游戏上花时间简直在侮辱我自己以及我应被尊重的权益。如果任何一家媒体能够在获奖中提名这款游戏完全是这家媒体的公信力的灾难。,FALSE,2025-10-06T09:48:27Z,2025-10-06T10:03:51Z,76561198334970505,64,11
206024726,schinese,零式实在是太好完啦，零式的策划也最好完啦,TRUE,2025-10-06T09:36:19Z,2025-12-18T20:26:05Z,76561199207008906,154,12
206024305,schinese,优化是没有的，古龙是没有的，新东西是没有的，创新是没有的，垃圾游戏！,FALSE,2025-10-06T09:26:59Z,2025-10-06T09:26:59Z,76561198114035797,0,2
206024099,schinese,laji,FALSE,2025-10-06T09:22:07Z,2025-10-06T09:22:07Z,76561198254208585,59,2
206023486,schinese,你要不要看看你更了个什么大粪出来  他妈的世界有白色大粪 蓝色大粪  你他妈荒野非要给我整个机械大粪是吧  不会更新你就他妈退款  恶心我这么久 我不找你傻逼卡普空要精神损失费已经很给你面子了  更了个傻逼怪 这是你妈上位该有的数值  我他妈真想给你亲妈寄一个零式欧米茄  每天用多弹头导弹给你亲妈洗头 用喷火给你亲妈烫头 用冲撞给你妈顶天上螺旋升天  还想着多更点内容这游戏质量会越来越好 你看看你他妈的 不会做游戏就你妈解散了得了  傻逼卡普空,FALSE,2025-10-06T09:07:54Z,2025-10-06T09:07:54Z,76561198341687611,44,6
206022833,schinese,煞笔更新，煞笔联动，这欧米茄就是粪怪中的粪怪，全是aoe，巨多动，基本没有硬直，还有dps检测。单人基本没法打，野队灭的更快，™一个单机游戏出这种单人基本没法打的怪真是有你的卡普空。,FALSE,2025-10-06T08:53:43Z,2025-10-06T08:53:43Z,76561198151816084,184,10
206022521,schinese,傻逼卡普空，我存档呢？被你妈B夹了？,FALSE,2025-10-06T08:46:43Z,2025-10-06T08:46:43Z,76561198205601536,0,25
206021477,schinese,"粪见多了,这么粪的还真是少见,头一回遇见本来能运行更新着更新着强制要求显卡驱动什么版本以上的,行,更新了最新的驱动还闪退,户口本是不是没人了卡普空",FALSE,2025-10-06T08:23:16Z,2025-10-06T08:23:16Z,76561198063416669,75,4
206020379,schinese,吃大粪去吧,FALSE,2025-10-06T07:59:40Z,2025-10-06T07:59:40Z,76561199664675121,66,1
206020164,schinese,"Compared with Monster Hunter World, Wilds seems to be the predecessor. In terms of visual presentation, smoothness, the richness of monsters, and the richness of the world view, it is completely overshadowed by the previous work. Moreover, the optimization is extremely poor, the content is scarce, and the total content cannot support its initial price. It can be said that Capcom is depleting its brand to make one last quick profit. For this Monster Hunter, It's extremely disappointing to innovate just for the sake of innovating!!",FALSE,2025-10-06T07:54:42Z,2025-10-06T07:54:42Z,76561198313034663,0,1
206019665,schinese,着色器肘击一小时 肘完每一个步骤卡我十分钟 我只能说是石,FALSE,2025-10-06T07:42:02Z,2025-10-06T07:42:02Z,76561199680409355,20,2
206018842,schinese,游戏是好玩的，卡婊马是没有的，优化是分段更新的，冯也是分段飞的,FALSE,2025-10-06T07:23:16Z,2025-12-13T02:20:21Z,76561198969715136,0,1
206018487,schinese,"入坑是PC《怪猎世界》，退坑是PC《怪猎荒野》也算给你个有始有终。
CAPCOM真乃2025年度半成品制造者，私募基金。贵公司的产品我将劝导我的亲友谨慎购买。

CAPCOMCAPCOM has certainly lived up to being the manufacturer of unfinished products in 2025, much like a notoriously secretive private equity fund. I will advise my friends and family to be cautious about purchasing your company's products.

[h2] 20260223追评 [/h2]
再等了半年多了还是这个B样~，作为348-10%提前预购的大冤种，我对这个300+块钱的游戏失望透顶。
游戏优化，卡；游戏剧情，普；游戏内容，空。尸位素餐的游戏团队，不知道这么长时间做了一坨什么东西。",FALSE,2025-10-06T07:14:37Z,2026-02-23T02:11:09Z,76561198116488596,88,13
206015670,schinese,纯纯狗屎,FALSE,2025-10-06T06:05:28Z,2025-10-06T06:05:28Z,76561199071525458,77,1
206013331,schinese,编辑着色器闪退了游戏都进不去.这是游戏？玩NM呢/,FALSE,2025-10-06T05:09:43Z,2025-10-06T05:09:43Z,76561199053247445,77,2
206013020,schinese,"“在部分环境下，存在由显卡驱动程序引起的游戏强制关闭等问题。为确保游戏能够稳定运行，请将驱动程序更新（下载并安装）至最新版本。”

“NVIDIA及AMD对老型号终止支持”

“关于终止支持Windows 10的公告”

你是在说，我仓库里有一款打了开服就打通关，买了大半年，玩了快两百小时的游戏，好不容易挤出来的期待已久的新内容，却因为电脑太老所以不能继续玩了，不配继续玩了，并且除了再花大几千升级电脑以外没有别的选择对吗。

本来还期待这款游戏后续能更新出什么新东西。
这下好了。
我已经从玩家列表被开除了。
甚至不配退款。",FALSE,2025-10-06T05:02:06Z,2025-10-06T05:03:59Z,76561198413362675,184,9
206012753,schinese,扫码了，上个版本我还能裸连进去，这个版本就不行了,FALSE,2025-10-06T04:55:43Z,2025-10-06T04:55:43Z,76561199513519435,113,6
206010741,schinese,SB卡普空做你妈臭逼SB巨戟龙，三阶段一边DPS检测一边狂飞天不让打输出。就像设计师亲妈葬礼上一边装哭一边偷笑美美吃遗产一样，做出这种设计怪不得死妈。,FALSE,2025-10-06T04:08:46Z,2026-04-19T07:33:41Z,76561198843053900,74,6
206010577,schinese,本来已经要把这个游戏遗忘了，结果今天突然想玩一下新的FF联动boss，结果进了好几次根本进不去，每次都是在编译着色器的时候就闪退，sm卡婊，这下可以彻底遗忘你了,FALSE,2025-10-06T04:05:25Z,2025-10-06T04:05:25Z,76561198325769754,0,7
206009961,schinese,史，巨史，典史，史上皇,FALSE,2025-10-06T03:51:43Z,2025-10-06T03:51:43Z,76561198809342149,37,3
206009548,schinese,"游戏：卡
剧情：普
内容：空",FALSE,2025-10-06T03:42:49Z,2025-10-06T03:42:49Z,76561198085875770,0,10
206009359,schinese,再多缺点，这也是一作怪猎，反正我玩爽了，下作继续买。,TRUE,2025-10-06T03:38:45Z,2025-10-06T03:38:45Z,76561199608851188,0,3
206009320,schinese,屎？！,FALSE,2025-10-06T03:38:01Z,2025-10-06T03:38:01Z,76561198841139225,64,4
206009259,schinese,尽出些粪怪,FALSE,2025-10-06T03:36:43Z,2025-10-06T03:36:43Z,76561198373222978,0,2
206008478,schinese,傻逼游戏 傻叼公司 傻嗨联动 傻叉分段式更新,FALSE,2025-10-06T03:20:37Z,2025-10-06T03:22:22Z,76561198974459513,32,1
206008196,schinese,动作流畅度基本薄纱市面上所有游戏了,TRUE,2025-10-06T03:14:44Z,2025-10-06T03:14:44Z,76561198164232154,0,1
206007605,schinese,开黑好,TRUE,2025-10-06T03:02:46Z,2025-10-06T03:02:46Z,76561198109173083,61,18
206006437,schinese,"除却95，剧情和欧米茄，以及优化问题，就是历代最好玩最惊艳的游戏，但是我不建议任何人在更新完之前购买该游戏。
缺点大于优点。",FALSE,2025-10-06T02:39:08Z,2025-10-06T02:39:08Z,76561198397907962,100,8
206002479,schinese,更新以后回来玩的第一天就折腾半天，开游戏刚加载就跳报错提示，好不容易弄好了玩了2天，退出来以后又变成加载时候报错，那么长时间更新就更出来个这个？！,FALSE,2025-10-06T01:19:55Z,2025-10-06T01:19:55Z,76561198132674882,320,16
205999478,schinese,SM卡表能不能把你的B优化搞搞好啊，NM了，换了5070还是卡的跟个构思一样，老子次次预购预购到狗身上去了吗？,FALSE,2025-10-06T00:19:42Z,2025-10-06T00:19:42Z,76561198274262154,187,2
205988958,schinese,我被零式欧米茄所伤，竟如此憔悴,FALSE,2025-10-05T21:12:19Z,2025-10-05T21:12:19Z,76561198049969152,240,3
205975663,schinese,游戏首发就已经购买了，结果这才多久就已经无法游玩了，打开就闪退。,FALSE,2025-10-05T18:22:54Z,2025-10-05T18:22:54Z,76561198085768976,0,1
205971055,schinese,隔了几个月出个新怪难度这么高，我连新装备都做不了，折磨玩家有意思吗,FALSE,2025-10-05T17:29:46Z,2025-10-05T17:29:46Z,76561198233883188,0,1
205968122,schinese,无需多言,FALSE,2025-10-05T16:57:01Z,2025-10-05T16:57:01Z,76561199164503393,0,3
205967105,schinese,想做mmo可以直接跳槽的，没必要赖在怪猎做,FALSE,2025-10-05T16:45:06Z,2025-10-05T16:45:06Z,76561198260651253,185,34
205966752,schinese,千辛万苦打完结算的时候你告诉我游戏崩溃了 然后我素材没了 你真的nb,FALSE,2025-10-05T16:41:16Z,2025-10-05T16:41:16Z,76561198399979735,0,23
205966245,schinese,"付费是全款的，游戏是阉割的，内购是不少的，更新是石块的；
优化是稀烂的，玩家是怒喷的，联机是掉线的，销量是爆炸的；
怪物是人造的，古龙是没有的，禁忌是路边的，难度是不高的；
终盘是贫瘠的，武器是拼接的，剧情是低龄的，竞速是开挂的。
RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!! RNM退钱!!!",FALSE,2025-10-05T16:35:30Z,2025-10-05T16:35:30Z,76561198139646718,209,2
205964340,schinese,"德田你告诉我虫棍的神秘翻滚后摇怎么躲欧米伽T4的发疯压起身炸弹？
虫棍的BUG是一点没修，优化是一坨，联动你要做高难不是不行，但是你起码打起来得让人有处理的手段啊，除了太刀这类武器，别的没盾没无敌的武器打起来就是满地打滚啊（甚至没回性还滚不出去），再来就是打完以后的装备，对好多武器来说根本用不上啊，没有实质性的提升，我这个缺了两个版本没打了，前几天回来发现装备和前两个版本基本没变化，就很难蚌，只能说你就抱着你那构式的分段更新溺死吧，都不奢求你本体把屁股擦干净了，等DLC出了以后还是这个样子那你真的是一作就把所有前作积累的口碑都败光了",FALSE,2025-10-05T16:13:05Z,2025-11-28T04:44:59Z,76561198316734652,129,1
205962532,schinese,有这么多东西可以玩 真的要玩屎这么恶心的东西吗？,FALSE,2025-10-05T15:53:22Z,2025-10-05T15:53:22Z,76561198051330302,215,2
205962428,schinese,为什么不再做一款怪物猎人网游呢？,FALSE,2025-10-05T15:52:20Z,2025-10-05T15:52:20Z,76561198102837087,405,4
205961942,schinese,哈哈，♥♥♥♥，要不是能跟朋友一起坐牢，狗都不玩,FALSE,2025-10-05T15:46:47Z,2025-10-05T15:46:47Z,76561198133871986,122,1
205961215,schinese,游戏优化垃圾怪物只会无脑堆数值,FALSE,2025-10-05T15:38:27Z,2025-10-05T15:38:27Z,76561198989659172,111,6
205961076,schinese,一坨,FALSE,2025-10-05T15:37:02Z,2025-10-05T15:37:02Z,76561198097417425,0,3
205960633,schinese,真不知道卡普空的策划吃了什么？从龙之信条到荒野，都跟狗屎一样。不会再预购任何一款卡普空的游戏了。真失望透顶。,FALSE,2025-10-05T15:32:32Z,2025-10-05T15:32:32Z,76561198077731744,60,15
205957835,schinese,纯纯依托，怪少的不行,FALSE,2025-10-05T15:01:09Z,2025-10-05T15:01:09Z,76561198101181897,143,4
205956263,schinese,忘了给差评了，补一下。  利益相关：长枪玩家,FALSE,2025-10-05T14:42:13Z,2025-10-05T14:42:13Z,76561198206373836,304,10
205954962,schinese,沙比优化！给小黄鸭上贡吧  死日本鬼子,FALSE,2025-10-05T14:27:49Z,2025-10-13T03:39:11Z,76561198421166997,0,1
205954171,schinese,傻逼玩意,FALSE,2025-10-05T14:18:52Z,2025-10-05T14:18:52Z,76561198414744015,93,2
205953289,schinese,sb游戏,FALSE,2025-10-05T14:09:04Z,2025-10-05T14:09:04Z,76561198398445439,0,4
205952873,schinese,"[i]2025/10/5[/i]
很好玩的游戏，非常适合新手入坑（当然得自备加速器，不然联机不稳定）。这一代操作比前代轻松不少，自动化程度高了很多，画面也挺不错的，PS端玩了，steam上又买了一份，少看社区评测，自己的感受才是最重要的“千金难买我愿意”",TRUE,2025-10-05T14:04:20Z,2025-10-12T05:06:38Z,76561199856263095,8,5
205952180,schinese,买完只有生气和后悔，游戏内容极少，通关后，八百年出个破活动，奖励点鸡毛蒜皮，有时活动弄的尼玛贼难，独狼玩家根本做不了，兄弟们避坑。,FALSE,2025-10-05T13:55:29Z,2025-10-05T13:55:29Z,76561198371549203,10,1
205949179,schinese,懂的都懂,FALSE,2025-10-05T13:17:49Z,2025-10-05T13:17:49Z,76561198834563063,64,6
205948381,schinese,非常奈斯  这代捏脸很赞  还是那么经典,TRUE,2025-10-05T13:07:46Z,2025-10-05T13:07:46Z,76561198205936769,0,133
205948271,schinese,"也算是老玩家了，头一次写差评。
你最早多边形建模，我没吭声。
你后来开游戏闪退，我没吭声。
你一直挤牙膏更新，我没吭声。
你优化烂得我大冬天开着电脑打你这玩意给我在机箱旁边干得满头大汗，我依旧没吭声。
我这个人标准低得很啊，我有怪物猎人玩就行。只要我能玩上我就没啥意见了。
结果现在这次更新完了甚至我百般解数使出来了你都要给我闪退了是吗？
wcnmd我连玩都玩不上了是吗？
我花我的钱给你是因为你们以前做的东西确实给人感动了确实做得好了。我从3G开始，4G,X,XX,世界,冰原,崛起,曙光我一直都有玩，世界和曙光甚至我是PC主机双版本入的，因为我的狗比朋友不玩主机。
结果现在你和我说我钱可以留下，人可以走了？？？
我操你妈！！！",FALSE,2025-10-05T13:06:34Z,2025-10-05T13:06:34Z,76561198811502578,104,4
205947897,schinese,联动做的什么垃圾，血牛加大粪，逆天完了,FALSE,2025-10-05T13:01:51Z,2025-10-05T13:01:51Z,76561199231488011,78,15
205947665,schinese,什么时候修修这破网,FALSE,2025-10-05T12:58:43Z,2026-03-13T13:21:09Z,76561198852968267,0,2
205944118,schinese,更新着色器屎一样，重装很多遍，一进去就崩溃,FALSE,2025-10-05T12:12:10Z,2025-10-05T12:12:10Z,76561198153411069,0,3
205942932,schinese,德田做的真是好,FALSE,2025-10-05T11:56:20Z,2025-10-05T11:56:20Z,76561198163436125,0,6
205941521,schinese,GARBAGE Game,FALSE,2025-10-05T11:37:13Z,2025-10-05T11:37:13Z,76561199177554516,0,70
205941516,schinese,"卡普空我日你木
",FALSE,2025-10-05T11:37:06Z,2025-10-05T11:37:06Z,76561198846859800,64,6
205941007,schinese,你妈的卡普空，游戏一直黑屏崩溃，根本进不去游戏。,FALSE,2025-10-05T11:29:59Z,2025-10-05T11:29:59Z,76561198918428849,139,2
205940276,schinese,我在零式游星欧米茄无法拔刀挑战中获得了120秒的好成绩，你也快来试试吧！,TRUE,2025-10-05T11:18:47Z,2025-10-05T11:18:47Z,76561198145045834,265,2
205937153,schinese,又贵又卡又垃圾,FALSE,2025-10-05T10:30:55Z,2025-10-05T10:30:55Z,76561198428964427,238,7
205936034,schinese,"游星欧米茄真的怪猎史上最粪设计。卡婊就想搞我们这些下班周末打游戏的社畜心态是吧？
德田这人真的玩游戏吗？",FALSE,2025-10-05T10:13:39Z,2025-10-05T10:13:39Z,76561198124161238,0,1
205935518,schinese,盾斧居然能玩了，心情愉悦，暂时给你好评，巨戟龙演出特效很足，就是看不清自己在做什么，容易被打，这点不太舒服,TRUE,2025-10-05T10:05:06Z,2025-12-16T16:05:57Z,76561198334180253,185,31
205935045,schinese,优化一坨狗屎，内容分段出，,FALSE,2025-10-05T09:57:12Z,2025-10-05T09:57:12Z,76561198910367271,170,2
205934741,schinese,服务器连不上，垃圾游戏嗼,FALSE,2025-10-05T09:52:31Z,2025-10-05T09:52:31Z,76561198446274480,0,2
205932273,schinese,6的 一定会越来越好的,FALSE,2025-10-05T09:13:06Z,2025-10-05T12:29:25Z,76561198366270000,84,7
205932008,schinese,sb玩意儿,FALSE,2025-10-05T09:08:56Z,2025-10-05T09:08:56Z,76561198434176526,28,2
205931564,schinese,第一次写评测，真的脑残游戏，联动设计的尼玛币什么东西,FALSE,2025-10-05T09:01:44Z,2025-10-05T09:01:44Z,76561198415103275,0,1
205931367,schinese,今天心情很差，打开了电脑给一个差评吧。这三国杀真的难玩。傻逼玩的东西等会什么这是怪物猎人？也是傻逼玩的。♥♥♥♥,FALSE,2025-10-05T08:58:28Z,2025-10-05T08:58:28Z,76561198305149062,207,6
205926268,schinese,垃圾游戏，一天到晚崩溃,FALSE,2025-10-05T07:26:11Z,2025-10-05T07:26:11Z,76561198961103394,0,2
205925721,schinese,每次都卡在影蜘蛛，把麻草引过来，蜘蛛吊蛛网荡走，自己用麻片晕住，人机不过来打，真是似马了,FALSE,2025-10-05T07:16:09Z,2025-10-07T15:42:09Z,76561198374160840,0,2
205924855,schinese,完全不建议购买，不出dlc前不要买！,FALSE,2025-10-05T06:58:52Z,2025-10-05T06:58:52Z,76561199168051541,43,2
205924049,schinese,狗屎东西每次更新都崩溃,FALSE,2025-10-05T06:42:30Z,2025-10-05T06:42:30Z,76561199025542972,0,5
205923557,schinese,德田赶紧抬走吧,FALSE,2025-10-05T06:32:58Z,2025-10-05T06:32:58Z,76561198156638588,46,1
205922453,schinese,玩了一个星期包括联动怪全部打了 本来是不想这么快评论的，但是今天玩的显卡崩了。。现在画质最低都卡画面都有点抽象动不动就卡前几天都没这样都不敢玩了，战斗是爽但内容和游戏性能是真的少和烂 4050 i7惜败  希望再优化下 不用多 让我显卡不会崩就行,FALSE,2025-10-05T06:10:44Z,2025-10-05T06:10:44Z,76561199153847760,0,3
205921473,schinese,一想到我去年充满期待然后为了这个游戏更新了显卡....呕,FALSE,2025-10-05T05:49:19Z,2025-10-05T05:49:19Z,76561198274687149,0,16
205921300,schinese,垃圾游戏,FALSE,2025-10-05T05:45:31Z,2025-10-05T05:45:31Z,76561199802990509,0,1
205920482,schinese,"
",FALSE,2025-10-05T05:27:10Z,2025-10-31T11:48:12Z,76561198105808364,26,1
205919507,schinese,不知道怎么说，先不提内容。越更新优化越差，联网连不上、登录登不上，我都不给你说内容问题了,FALSE,2025-10-05T05:05:02Z,2025-10-05T05:05:02Z,76561198134238316,0,1
205919080,schinese,SB游戏,FALSE,2025-10-05T04:56:06Z,2025-10-05T04:56:06Z,76561198289333524,181,9
205918934,schinese,退钱,FALSE,2025-10-05T04:53:12Z,2025-10-05T04:53:12Z,76561198086348019,0,15
205918401,schinese,沙雕游戏，加数值反复刷，护石反复刷就算了，现在不用加速器都上不去，用了也常有问题，简直是找气受,FALSE,2025-10-05T04:42:23Z,2025-10-05T04:42:23Z,76561198412974438,0,5
205916985,schinese,草泥马sb卡婊给几张饭票会死啊非要玩你妈的滚筒挑战给你妈滚了，你妈的卡普空,FALSE,2025-10-05T04:13:28Z,2025-11-26T11:24:05Z,76561198979507405,218,4
205915206,schinese,REX引擎的问题全部由玩家承担，龙之信条2就出现了这个问题不愿意改，游戏发售半年也不愿意改，天天画饼，下一代的怪猎谁还受罚,FALSE,2025-10-05T03:37:04Z,2025-10-05T03:37:04Z,76561198970097071,594,26
205913410,schinese,德田nmsl，这联动做得什么臭寄吧,FALSE,2025-10-05T03:02:48Z,2025-10-05T03:02:48Z,76561198924483317,38,2
205910192,schinese,恶臭，无需多言！,FALSE,2025-10-05T02:01:39Z,2025-10-05T02:01:39Z,76561198205413693,0,10
205901196,schinese,孩子们怎么BF6也是大粪啊😭,FALSE,2025-10-04T23:09:49Z,2025-11-23T12:15:39Z,76561199184663011,56,11
205889181,schinese,"我从来没有觉得狩猎开心过
刷了珠子还有护石
永远少那么几个珠
永远刷不出来完美护石
打开推荐配装一看：
R8完美护石！
我刷十几小时R8都没见到多少
R8完美护石！
我从来没觉得狩猎他妈的开心过
我真的从来没觉得狩猎他妈的开心过",FALSE,2025-10-04T20:12:38Z,2025-10-04T20:12:38Z,76561199871342992,24,5
205884115,schinese,连你妈个逼的动，傻逼卡普空,FALSE,2025-10-04T19:08:22Z,2025-10-04T19:08:22Z,76561198363952683,0,5
205879514,schinese,唉,FALSE,2025-10-04T18:10:28Z,2025-10-04T18:10:28Z,76561199096449048,0,7
205874940,schinese,越优化越垃圾，更新完后卡的怪都打不动了，以后不会再买怪猎的首发了，体验极差,FALSE,2025-10-04T17:13:34Z,2025-10-04T17:13:34Z,76561198803936457,69,21
205870622,schinese,完全理解Capcom想强化线上内容的想法，开发成本上升厂商不多卖服务财报就是不好看说服不了股东和投资人，测试发现吃配置忍了，因为那段时间正好打算升级配置，更新慢忍了，世界和崛起上PC的时候都是完全体，首发不可能有那么多的内容，远程武器大改也忍了，怪物设计师辛辛苦苦设计出来的东西和我基本没交互确实不太合理，零式是坨什么东西，一个重配合轻交互机制丰富的MMO副本BOSS胡乱适配下技能扔到一个角色相对笨重的动作游戏里真的合适？线上联机体验绝大多数时候甚至还不如带三个NPC，游戏是内置了语音交流功能，问题这TM是个全世界MH玩家同服的游戏，我还需要脑子里内置一chatgpt或者gemini什么的方便跨国跨语言无障碍交流是吧,FALSE,2025-10-04T16:21:25Z,2025-10-04T16:21:25Z,76561199050977752,167,9
205870346,schinese,打不过记得看攻略。。。。,TRUE,2025-10-04T16:18:03Z,2025-10-04T16:18:03Z,76561198450968025,0,5
205870327,schinese,不推荐玩，卡普空做了这么多年的怪猎这是最烂的一部，只会拉高数值，做出来的怪的性能完全不符合人物性能，武器更是难以启齿，两把变形武器做的跟大粪一样，制作人的水平可见一斑。非常不推荐玩！！！！,FALSE,2025-10-04T16:17:51Z,2025-10-04T16:17:51Z,76561198152684996,0,1
205868532,schinese,nmd的卡普空，现在你还会不会做游戏了，优化暂且不说，前面的问题大家都提过，我暂且不说了，就说现在，就一个联动怪能让我猫一晚上，那伤害逆天，还能衔接，这tm是给人玩的吗？你联动了个啥东西出来，我以为你已经够屎了，没想到后面还有更大的，你可真的牛逼啊。现在连游戏里的怪都已经开始不是给人打的了。以后这个系列谁还敢买，继续喂屎对吧。,FALSE,2025-10-04T15:55:27Z,2025-10-04T15:55:27Z,76561198426164492,103,15
205868340,schinese,这欧米茄是人设计的吗我就问了？这群开发者演示都知道要9猫的玩意纯纯依托，当年打极贝和黑龙都没这么想骂人，难度搞这么高奖励还跟不上，优化也一直不行，我就看古巨基又会做成怎样的一坨。,FALSE,2025-10-04T15:53:16Z,2025-10-04T15:53:16Z,76561198167890421,128,3
205867779,schinese,失望,FALSE,2025-10-04T15:46:52Z,2025-10-04T15:46:52Z,76561198151573567,0,5
205867160,schinese,吃大变去吧t组,FALSE,2025-10-04T15:39:38Z,2025-10-04T15:39:38Z,76561198136018237,201,4
205867081,schinese,傻逼联动,FALSE,2025-10-04T15:38:44Z,2025-10-04T15:38:44Z,76561198942914633,0,2
205866249,schinese,"游戏优化：卡
游戏剧情：普
游戏内容：空",FALSE,2025-10-04T15:29:28Z,2025-10-04T15:29:28Z,76561198185107019,759,44
205864931,schinese,还好当时玩到快两个小时的时候一直崩溃，及时退款了。,TRUE,2025-10-04T15:13:09Z,2025-10-04T15:13:09Z,76561198843573397,62,6
205864053,schinese,傻逼玩意儿,FALSE,2025-10-04T15:02:57Z,2025-10-04T15:02:57Z,76561198307674476,0,1
205863519,schinese,司马卡普空,FALSE,2025-10-04T14:56:49Z,2025-10-04T14:56:49Z,76561198158790894,168,24
205862781,schinese,使,FALSE,2025-10-04T14:47:45Z,2025-10-04T14:47:45Z,76561199467356633,0,2
205861905,schinese,千刃龙：夜色是我的伪装，低分辨率贴图是我获胜的理由,FALSE,2025-10-04T14:37:28Z,2025-10-04T14:37:28Z,76561198111310719,0,4
205861898,schinese,"这联动数值太恶心了,一下午才过了一把,打完剧情难度,历战更是变态,打的我直接放弃了.还有这优化.感觉比之前更差了.贴图一转头就马赛克,几个月没玩也就加了这么几只怪.太失望了",FALSE,2025-10-04T14:37:24Z,2025-10-04T14:37:24Z,76561198099051704,89,3
205861609,schinese,"欧米茄和黑龙的相同之处
1.都是终盘怪    2.都是高伤害
欧米茄和黑龙的不同之处
欧米茄攻击频率高，反应时间少，疯狗连段不少。欧米茄和黑龙相比，黑龙比欧米茄好多了，攻击频率低，没有疯狗连段。",FALSE,2025-10-04T14:33:34Z,2025-10-04T14:33:34Z,76561198442987771,154,4
205861111,schinese,依托大份,FALSE,2025-10-04T14:27:30Z,2025-10-04T14:27:30Z,76561198297219084,249,46
